"","entrezgene_id","ensembl_gene_id"
"24208",259286,"ENSG00000221937"
"24209",135941,"ENSG00000221938"
"24210",200765,"ENSG00000221944"
"24211",53822,"ENSG00000221946"
"24212",389668,"ENSG00000221947"
"24213",NA,"ENSG00000221949"
"24214",388759,"ENSG00000221953"
"24215",283093,"ENSG00000221954"
"24216",84561,"ENSG00000221955"
"24217",3809,"ENSG00000221957"
"24218",645843,"ENSG00000221962"
"24219",80830,"ENSG00000221963"
"24220",3995,"ENSG00000221968"
"24221",346528,"ENSG00000221970"
"24222",NA,"ENSG00000221971"
"24223",26686,"ENSG00000221977"
"24224",81669,"ENSG00000221978"
"24225",7311,"ENSG00000221983"
"24226",343263,"ENSG00000221986"
"24227",9374,"ENSG00000221988"
"24228",442361,"ENSG00000221989"
"24229",NA,"ENSG00000221990"
"24230",57232,"ENSG00000221994"
"24231",9220,"ENSG00000221995"
"24232",143496,"ENSG00000221996"
"24233",NA,"ENSG00000222000"
"24234",101928881,"ENSG00000222001"
"24235",285941,"ENSG00000222004"
"24236",388948,"ENSG00000222005"
"24237",NA,"ENSG00000222007"
"24238",149478,"ENSG00000222009"
"24239",222234,"ENSG00000222011"
"24240",105375614,"ENSG00000222012"
"24241",84084,"ENSG00000222014"
"24242",NA,"ENSG00000222017"
"24243",101928147,"ENSG00000222018"
"24244",100130015,"ENSG00000222019"
"24245",101928111,"ENSG00000222020"
"24246",NA,"ENSG00000222022"
"24247",NA,"ENSG00000222024"
"24248",122706,"ENSG00000222028"
"24249",101927285,"ENSG00000222030"
"24250",NA,"ENSG00000222031"
"24251",NA,"ENSG00000222032"
"24252",440925,"ENSG00000222033"
"24253",NA,"ENSG00000222035"
"24254",641455,"ENSG00000222036"
"24255",NA,"ENSG00000222037"
"24256",653781,"ENSG00000222038"
"24257",112597,"ENSG00000222041"
"24258",NA,"ENSG00000222042"
"24259",NA,"ENSG00000222043"
"24260",NA,"ENSG00000222044"
"24261",149069,"ENSG00000222046"
"24262",414236,"ENSG00000222047"
"24263",NA,"ENSG00000222051"
"24264",NA,"ENSG00000222054"
"24265",NA,"ENSG00000222057"
"24266",NA,"ENSG00000222067"
"24267",NA,"ENSG00000222068"
"24268",NA,"ENSG00000222069"
"24269",100302129,"ENSG00000222071"
"24270",NA,"ENSG00000222072"
"24271",NA,"ENSG00000222076"
"24272",NA,"ENSG00000222078"
"24273",NA,"ENSG00000222087"
"24274",NA,"ENSG00000222092"
"24275",NA,"ENSG00000222094"
"24276",NA,"ENSG00000222095"
"24277",NA,"ENSG00000222099"
"24278",NA,"ENSG00000222102"
"24279",NA,"ENSG00000222107"
"24280",NA,"ENSG00000222108"
"24281",NA,"ENSG00000222111"
"24282",NA,"ENSG00000222112"
"24283",NA,"ENSG00000222114"
"24284",NA,"ENSG00000222118"
"24285",NA,"ENSG00000222122"
"24286",NA,"ENSG00000222123"
"24287",NA,"ENSG00000222126"
"24288",NA,"ENSG00000222129"
"24289",NA,"ENSG00000222139"
"24290",NA,"ENSG00000222145"
"24291",NA,"ENSG00000222146"
"24292",NA,"ENSG00000222148"
"24293",NA,"ENSG00000222150"
"24294",NA,"ENSG00000222154"
"24295",NA,"ENSG00000222160"
"24296",NA,"ENSG00000222162"
"24297",NA,"ENSG00000222164"
"24298",NA,"ENSG00000222170"
"24299",NA,"ENSG00000222174"
"24300",NA,"ENSG00000222177"
"24301",NA,"ENSG00000222178"
"24302",NA,"ENSG00000222179"
"24303",NA,"ENSG00000222182"
"24304",NA,"ENSG00000222185"
"24305",NA,"ENSG00000222202"
"24306",NA,"ENSG00000222205"
"24307",NA,"ENSG00000222206"
"24308",NA,"ENSG00000222207"
"24309",NA,"ENSG00000222208"
"24310",NA,"ENSG00000222209"
"24311",NA,"ENSG00000222210"
"24312",NA,"ENSG00000222213"
"24313",NA,"ENSG00000222220"
"24314",NA,"ENSG00000222222"
"24315",NA,"ENSG00000222224"
"24316",NA,"ENSG00000222225"
"24317",NA,"ENSG00000222230"
"24318",NA,"ENSG00000222231"
"24319",NA,"ENSG00000222232"
"24320",NA,"ENSG00000222236"
"24321",NA,"ENSG00000222238"
"24322",NA,"ENSG00000222240"
"24323",NA,"ENSG00000222244"
"24324",100302126,"ENSG00000222246"
"24325",NA,"ENSG00000222248"
"24326",NA,"ENSG00000222249"
"24327",NA,"ENSG00000222251"
"24328",NA,"ENSG00000222255"
"24329",NA,"ENSG00000222257"
"24330",NA,"ENSG00000222259"
"24331",NA,"ENSG00000222266"
"24332",NA,"ENSG00000222267"
"24333",NA,"ENSG00000222268"
"24334",NA,"ENSG00000222276"
"24335",NA,"ENSG00000222281"
"24336",NA,"ENSG00000222282"
"24337",NA,"ENSG00000222285"
"24338",NA,"ENSG00000222287"
"24339",NA,"ENSG00000222293"
"24340",NA,"ENSG00000222297"
"24341",NA,"ENSG00000222300"
"24342",NA,"ENSG00000222302"
"24343",NA,"ENSG00000222303"
"24344",NA,"ENSG00000222305"
"24345",NA,"ENSG00000222308"
"24346",NA,"ENSG00000222312"
"24347",NA,"ENSG00000222313"
"24348",NA,"ENSG00000222314"
"24349",NA,"ENSG00000222317"
"24350",NA,"ENSG00000222320"
"24351",100302144,"ENSG00000222321"
"24352",NA,"ENSG00000222327"
"24353",NA,"ENSG00000222328"
"24354",NA,"ENSG00000222329"
"24355",NA,"ENSG00000222335"
"24356",NA,"ENSG00000222337"
"24357",NA,"ENSG00000222338"
"24358",NA,"ENSG00000222343"
"24359",NA,"ENSG00000222344"
"24360",NA,"ENSG00000222345"
"24361",NA,"ENSG00000222346"
"24362",NA,"ENSG00000222351"
"24363",NA,"ENSG00000222352"
"24364",NA,"ENSG00000222355"
"24365",NA,"ENSG00000222356"
"24366",NA,"ENSG00000222357"
"24367",NA,"ENSG00000222359"
"24368",NA,"ENSG00000222361"
"24369",NA,"ENSG00000222363"
"24370",NA,"ENSG00000222365"
"24371",677818,"ENSG00000222370"
"24372",NA,"ENSG00000222371"
"24373",NA,"ENSG00000222375"
"24374",NA,"ENSG00000222376"
"24375",NA,"ENSG00000222378"
"24376",NA,"ENSG00000222383"
"24377",NA,"ENSG00000222385"
"24378",NA,"ENSG00000222386"
"24379",NA,"ENSG00000222389"
"24380",NA,"ENSG00000222394"
"24381",NA,"ENSG00000222395"
"24382",NA,"ENSG00000222397"
"24383",NA,"ENSG00000222398"
"24384",NA,"ENSG00000222399"
"24385",NA,"ENSG00000222404"
"24386",NA,"ENSG00000222405"
"24387",NA,"ENSG00000222407"
"24388",NA,"ENSG00000222412"
"24389",NA,"ENSG00000222413"
"24390",NA,"ENSG00000222414"
"24391",NA,"ENSG00000222416"
"24392",NA,"ENSG00000222418"
"24393",NA,"ENSG00000222419"
"24394",NA,"ENSG00000222421"
"24395",NA,"ENSG00000222426"
"24396",NA,"ENSG00000222427"
"24397",NA,"ENSG00000222428"
"24398",NA,"ENSG00000222429"
"24399",NA,"ENSG00000222430"
"24400",NA,"ENSG00000222431"
"24401",NA,"ENSG00000222432"
"24402",NA,"ENSG00000222436"
"24403",NA,"ENSG00000222438"
"24404",NA,"ENSG00000222439"
"24405",NA,"ENSG00000222440"
"24406",NA,"ENSG00000222445"
"24407",NA,"ENSG00000222448"
"24408",NA,"ENSG00000222449"
"24409",NA,"ENSG00000222451"
"24410",NA,"ENSG00000222452"
"24411",NA,"ENSG00000222455"
"24412",NA,"ENSG00000222457"
"24413",NA,"ENSG00000222459"
"24414",NA,"ENSG00000222460"
"24415",NA,"ENSG00000222465"
"24416",NA,"ENSG00000222467"
"24417",NA,"ENSG00000222468"
"24418",NA,"ENSG00000222472"
"24419",NA,"ENSG00000222477"
"24420",NA,"ENSG00000222486"
"24421",NA,"ENSG00000222488"
"24422",109616976,"ENSG00000222489"
"24423",NA,"ENSG00000222490"
"24424",NA,"ENSG00000222496"
"24425",NA,"ENSG00000222499"
"24426",NA,"ENSG00000222500"
"24427",NA,"ENSG00000222501"
"24428",NA,"ENSG00000222503"
"24429",NA,"ENSG00000222506"
"24430",NA,"ENSG00000222509"
"24431",NA,"ENSG00000222511"
"24432",NA,"ENSG00000222514"
"24433",NA,"ENSG00000222515"
"24434",NA,"ENSG00000222520"
"24435",NA,"ENSG00000222522"
"24436",NA,"ENSG00000222524"
"24437",NA,"ENSG00000222529"
"24438",100302115,"ENSG00000222532"
"24439",NA,"ENSG00000222533"
"24440",NA,"ENSG00000222536"
"24441",NA,"ENSG00000222543"
"24442",NA,"ENSG00000222544"
"24443",NA,"ENSG00000222546"
"24444",NA,"ENSG00000222552"
"24445",NA,"ENSG00000222558"
"24446",NA,"ENSG00000222560"
"24447",NA,"ENSG00000222561"
"24448",NA,"ENSG00000222574"
"24449",NA,"ENSG00000222578"
"24450",NA,"ENSG00000222579"
"24451",NA,"ENSG00000222581"
"24452",NA,"ENSG00000222582"
"24453",NA,"ENSG00000222583"
"24454",NA,"ENSG00000222585"
"24455",NA,"ENSG00000222588"
"24456",NA,"ENSG00000222589"
"24457",NA,"ENSG00000222592"
"24458",NA,"ENSG00000222594"
"24459",NA,"ENSG00000222598"
"24460",NA,"ENSG00000222601"
"24461",NA,"ENSG00000222604"
"24462",NA,"ENSG00000222607"
"24463",NA,"ENSG00000222608"
"24464",NA,"ENSG00000222609"
"24465",NA,"ENSG00000222610"
"24466",NA,"ENSG00000222612"
"24467",NA,"ENSG00000222613"
"24468",NA,"ENSG00000222614"
"24469",NA,"ENSG00000222616"
"24470",NA,"ENSG00000222617"
"24471",NA,"ENSG00000222623"
"24472",NA,"ENSG00000222624"
"24473",NA,"ENSG00000222626"
"24474",NA,"ENSG00000222627"
"24475",NA,"ENSG00000222629"
"24476",NA,"ENSG00000222630"
"24477",NA,"ENSG00000222635"
"24478",NA,"ENSG00000222636"
"24479",NA,"ENSG00000222640"
"24480",NA,"ENSG00000222644"
"24481",NA,"ENSG00000222649"
"24482",NA,"ENSG00000222650"
"24483",NA,"ENSG00000222652"
"24484",NA,"ENSG00000222658"
"24485",NA,"ENSG00000222659"
"24486",NA,"ENSG00000222663"
"24487",NA,"ENSG00000222664"
"24488",NA,"ENSG00000222666"
"24489",NA,"ENSG00000222667"
"24490",NA,"ENSG00000222675"
"24491",NA,"ENSG00000222678"
"24492",NA,"ENSG00000222679"
"24493",NA,"ENSG00000222682"
"24494",NA,"ENSG00000222685"
"24495",NA,"ENSG00000222686"
"24496",NA,"ENSG00000222691"
"24497",NA,"ENSG00000222693"
"24498",NA,"ENSG00000222698"
"24499",NA,"ENSG00000222701"
"24500",NA,"ENSG00000222704"
"24501",NA,"ENSG00000222705"
"24502",NA,"ENSG00000222706"
"24503",NA,"ENSG00000222713"
"24504",NA,"ENSG00000222714"
"24505",100302222,"ENSG00000222715"
"24506",NA,"ENSG00000222721"
"24507",NA,"ENSG00000222724"
"24508",NA,"ENSG00000222726"
"24509",NA,"ENSG00000222727"
"24510",NA,"ENSG00000222733"
"24511",NA,"ENSG00000222736"
"24512",NA,"ENSG00000222740"
"24513",NA,"ENSG00000222741"
"24514",NA,"ENSG00000222743"
"24515",NA,"ENSG00000222744"
"24516",NA,"ENSG00000222747"
"24517",NA,"ENSG00000222750"
"24518",NA,"ENSG00000222755"
"24519",NA,"ENSG00000222760"
"24520",NA,"ENSG00000222761"
"24521",NA,"ENSG00000222764"
"24522",NA,"ENSG00000222765"
"24523",NA,"ENSG00000222767"
"24524",NA,"ENSG00000222774"
"24525",NA,"ENSG00000222777"
"24526",NA,"ENSG00000222778"
"24527",NA,"ENSG00000222783"
"24528",NA,"ENSG00000222784"
"24529",NA,"ENSG00000222788"
"24530",NA,"ENSG00000222790"
"24531",NA,"ENSG00000222791"
"24532",NA,"ENSG00000222792"
"24533",NA,"ENSG00000222795"
"24534",NA,"ENSG00000222796"
"24535",NA,"ENSG00000222800"
"24536",NA,"ENSG00000222806"
"24537",NA,"ENSG00000222808"
"24538",NA,"ENSG00000222810"
"24539",NA,"ENSG00000222821"
"24540",NA,"ENSG00000222826"
"24541",100302139,"ENSG00000222831"
"24542",NA,"ENSG00000222832"
"24543",NA,"ENSG00000222835"
"24544",NA,"ENSG00000222838"
"24545",NA,"ENSG00000222842"
"24546",NA,"ENSG00000222844"
"24547",NA,"ENSG00000222845"
"24548",NA,"ENSG00000222849"
"24549",NA,"ENSG00000222852"
"24550",NA,"ENSG00000222854"
"24551",NA,"ENSG00000222858"
"24552",NA,"ENSG00000222859"
"24553",NA,"ENSG00000222862"
"24554",NA,"ENSG00000222869"
"24555",NA,"ENSG00000222870"
"24556",NA,"ENSG00000222872"
"24557",NA,"ENSG00000222874"
"24558",NA,"ENSG00000222880"
"24559",NA,"ENSG00000222881"
"24560",NA,"ENSG00000222883"
"24561",NA,"ENSG00000222889"
"24562",NA,"ENSG00000222890"
"24563",NA,"ENSG00000222895"
"24564",NA,"ENSG00000222898"
"24565",NA,"ENSG00000222909"
"24566",NA,"ENSG00000222915"
"24567",NA,"ENSG00000222920"
"24568",NA,"ENSG00000222921"
"24569",NA,"ENSG00000222922"
"24570",NA,"ENSG00000222923"
"24571",NA,"ENSG00000222924"
"24572",NA,"ENSG00000222931"
"24573",NA,"ENSG00000222932"
"24574",NA,"ENSG00000222934"
"24575",NA,"ENSG00000222937"
"24576",NA,"ENSG00000222940"
"24577",NA,"ENSG00000222941"
"24578",NA,"ENSG00000222942"
"24579",NA,"ENSG00000222950"
"24580",NA,"ENSG00000222952"
"24581",NA,"ENSG00000222955"
"24582",100302141,"ENSG00000222958"
"24583",NA,"ENSG00000222960"
"24584",NA,"ENSG00000222966"
"24585",NA,"ENSG00000222969"
"24586",NA,"ENSG00000222971"
"24587",NA,"ENSG00000222972"
"24588",NA,"ENSG00000222973"
"24589",NA,"ENSG00000222974"
"24590",NA,"ENSG00000222976"
"24591",NA,"ENSG00000222979"
"24592",NA,"ENSG00000222982"
"24593",NA,"ENSG00000222983"
"24594",NA,"ENSG00000222985"
"24595",NA,"ENSG00000222986"
"24596",NA,"ENSG00000222987"
"24597",NA,"ENSG00000222990"
"24598",NA,"ENSG00000222997"
"24599",NA,"ENSG00000222998"
"24600",NA,"ENSG00000223001"
"24601",NA,"ENSG00000223003"
"24602",NA,"ENSG00000223004"
"24603",NA,"ENSG00000223006"
"24604",NA,"ENSG00000223007"
"24605",NA,"ENSG00000223012"
"24606",NA,"ENSG00000223013"
"24607",NA,"ENSG00000223015"
"24608",NA,"ENSG00000223019"
"24609",NA,"ENSG00000223023"
"24610",NA,"ENSG00000223024"
"24611",NA,"ENSG00000223026"
"24612",NA,"ENSG00000223027"
"24613",NA,"ENSG00000223037"
"24614",NA,"ENSG00000223039"
"24615",NA,"ENSG00000223040"
"24616",NA,"ENSG00000223042"
"24617",NA,"ENSG00000223044"
"24618",NA,"ENSG00000223046"
"24619",NA,"ENSG00000223047"
"24620",NA,"ENSG00000223056"
"24621",NA,"ENSG00000223060"
"24622",NA,"ENSG00000223062"
"24623",NA,"ENSG00000223064"
"24624",NA,"ENSG00000223075"
"24625",NA,"ENSG00000223076"
"24626",NA,"ENSG00000223078"
"24627",NA,"ENSG00000223080"
"24628",NA,"ENSG00000223086"
"24629",NA,"ENSG00000223087"
"24630",NA,"ENSG00000223088"
"24631",NA,"ENSG00000223092"
"24632",NA,"ENSG00000223096"
"24633",NA,"ENSG00000223107"
"24634",100302119,"ENSG00000223109"
"24635",NA,"ENSG00000223113"
"24636",NA,"ENSG00000223117"
"24637",NA,"ENSG00000223118"
"24638",NA,"ENSG00000223120"
"24639",NA,"ENSG00000223125"
"24640",NA,"ENSG00000223126"
"24641",NA,"ENSG00000223128"
"24642",NA,"ENSG00000223131"
"24643",NA,"ENSG00000223136"
"24644",NA,"ENSG00000223138"
"24645",NA,"ENSG00000223142"
"24646",NA,"ENSG00000223145"
"24647",NA,"ENSG00000223152"
"24648",NA,"ENSG00000223156"
"24649",NA,"ENSG00000223158"
"24650",NA,"ENSG00000223162"
"24651",NA,"ENSG00000223168"
"24652",NA,"ENSG00000223169"
"24653",NA,"ENSG00000223174"
"24654",NA,"ENSG00000223175"
"24655",NA,"ENSG00000223177"
"24656",NA,"ENSG00000223179"
"24657",NA,"ENSG00000223181"
"24658",NA,"ENSG00000223188"
"24659",NA,"ENSG00000223189"
"24660",NA,"ENSG00000223190"
"24661",NA,"ENSG00000223191"
"24662",NA,"ENSG00000223197"
"24663",NA,"ENSG00000223198"
"24664",NA,"ENSG00000223202"
"24665",NA,"ENSG00000223203"
"24666",NA,"ENSG00000223208"
"24667",NA,"ENSG00000223212"
"24668",NA,"ENSG00000223215"
"24669",NA,"ENSG00000223217"
"24670",NA,"ENSG00000223220"
"24671",NA,"ENSG00000223223"
"24672",692111,"ENSG00000223224"
"24673",NA,"ENSG00000223225"
"24674",NA,"ENSG00000223229"
"24675",NA,"ENSG00000223238"
"24676",NA,"ENSG00000223245"
"24677",NA,"ENSG00000223247"
"24678",NA,"ENSG00000223254"
"24679",NA,"ENSG00000223256"
"24680",NA,"ENSG00000223258"
"24681",NA,"ENSG00000223259"
"24682",NA,"ENSG00000223260"
"24683",NA,"ENSG00000223262"
"24684",NA,"ENSG00000223263"
"24685",NA,"ENSG00000223265"
"24686",NA,"ENSG00000223269"
"24687",NA,"ENSG00000223271"
"24688",NA,"ENSG00000223273"
"24689",NA,"ENSG00000223274"
"24690",NA,"ENSG00000223280"
"24691",NA,"ENSG00000223281"
"24692",NA,"ENSG00000223282"
"24693",NA,"ENSG00000223284"
"24694",NA,"ENSG00000223287"
"24695",NA,"ENSG00000223290"
"24696",NA,"ENSG00000223293"
"24697",NA,"ENSG00000223294"
"24698",NA,"ENSG00000223298"
"24699",NA,"ENSG00000223299"
"24700",NA,"ENSG00000223300"
"24701",NA,"ENSG00000223302"
"24702",NA,"ENSG00000223305"
"24703",NA,"ENSG00000223306"
"24704",NA,"ENSG00000223308"
"24705",NA,"ENSG00000223309"
"24706",NA,"ENSG00000223313"
"24707",NA,"ENSG00000223315"
"24708",NA,"ENSG00000223318"
"24709",NA,"ENSG00000223321"
"24710",NA,"ENSG00000223324"
"24711",NA,"ENSG00000223327"
"24712",NA,"ENSG00000223330"
"24713",NA,"ENSG00000223335"
"24714",NA,"ENSG00000223336"
"24715",NA,"ENSG00000223341"
"24716",NA,"ENSG00000223342"
"24717",NA,"ENSG00000223343"
"24718",NA,"ENSG00000223344"
"24719",NA,"ENSG00000223345"
"24720",NA,"ENSG00000223349"
"24721",NA,"ENSG00000223350"
"24722",100874221,"ENSG00000223351"
"24723",NA,"ENSG00000223353"
"24724",NA,"ENSG00000223356"
"24725",339926,"ENSG00000223358"
"24726",NA,"ENSG00000223360"
"24727",NA,"ENSG00000223361"
"24728",NA,"ENSG00000223362"
"24729",NA,"ENSG00000223368"
"24730",NA,"ENSG00000223373"
"24731",NA,"ENSG00000223374"
"24732",NA,"ENSG00000223375"
"24733",NA,"ENSG00000223377"
"24734",NA,"ENSG00000223379"
"24735",NA,"ENSG00000223381"
"24736",NA,"ENSG00000223382"
"24737",NA,"ENSG00000223383"
"24738",105374219,"ENSG00000223387"
"24739",NA,"ENSG00000223389"
"24740",NA,"ENSG00000223390"
"24741",NA,"ENSG00000223391"
"24742",100874194,"ENSG00000223392"
"24743",NA,"ENSG00000223393"
"24744",NA,"ENSG00000223394"
"24745",NA,"ENSG00000223395"
"24746",NA,"ENSG00000223396"
"24747",NA,"ENSG00000223398"
"24748",NA,"ENSG00000223400"
"24749",NA,"ENSG00000223402"
"24750",100507257,"ENSG00000223403"
"24751",NA,"ENSG00000223404"
"24752",NA,"ENSG00000223406"
"24753",NA,"ENSG00000223407"
"24754",NA,"ENSG00000223409"
"24755",NA,"ENSG00000223410"
"24756",NA,"ENSG00000223416"
"24757",399939,"ENSG00000223417"
"24758",NA,"ENSG00000223418"
"24759",NA,"ENSG00000223419"
"24760",NA,"ENSG00000223421"
"24761",NA,"ENSG00000223422"
"24762",NA,"ENSG00000223427"
"24763",NA,"ENSG00000223428"
"24764",NA,"ENSG00000223429"
"24765",NA,"ENSG00000223430"
"24766",NA,"ENSG00000223431"
"24767",NA,"ENSG00000223432"
"24768",NA,"ENSG00000223433"
"24769",NA,"ENSG00000223436"
"24770",NA,"ENSG00000223437"
"24771",645188,"ENSG00000223438"
"24772",NA,"ENSG00000223440"
"24773",101927761,"ENSG00000223442"
"24774",377630,"ENSG00000223443"
"24775",401447,"ENSG00000223443"
"24776",NA,"ENSG00000223445"
"24777",NA,"ENSG00000223446"
"24778",NA,"ENSG00000223450"
"24779",NA,"ENSG00000223452"
"24780",NA,"ENSG00000223455"
"24781",NA,"ENSG00000223457"
"24782",104326189,"ENSG00000223458"
"24783",NA,"ENSG00000223459"
"24784",NA,"ENSG00000223460"
"24785",NA,"ENSG00000223461"
"24786",NA,"ENSG00000223462"
"24787",NA,"ENSG00000223466"
"24788",NA,"ENSG00000223467"
"24789",NA,"ENSG00000223469"
"24790",NA,"ENSG00000223470"
"24791",NA,"ENSG00000223475"
"24792",NA,"ENSG00000223476"
"24793",100506100,"ENSG00000223478"
"24794",NA,"ENSG00000223479"
"24795",728190,"ENSG00000223482"
"24796",NA,"ENSG00000223484"
"24797",NA,"ENSG00000223485"
"24798",NA,"ENSG00000223486"
"24799",NA,"ENSG00000223487"
"24800",NA,"ENSG00000223488"
"24801",NA,"ENSG00000223489"
"24802",NA,"ENSG00000223490"
"24803",NA,"ENSG00000223492"
"24804",NA,"ENSG00000223495"
"24805",118460,"ENSG00000223496"
"24806",NA,"ENSG00000223497"
"24807",NA,"ENSG00000223498"
"24808",NA,"ENSG00000223500"
"24809",6293,"ENSG00000223501"
"24810",102724719,"ENSG00000223502"
"24811",NA,"ENSG00000223503"
"24812",102723883,"ENSG00000223504"
"24813",NA,"ENSG00000223505"
"24814",NA,"ENSG00000223506"
"24815",NA,"ENSG00000223508"
"24816",NA,"ENSG00000223509"
"24817",146822,"ENSG00000223510"
"24818",NA,"ENSG00000223511"
"24819",NA,"ENSG00000223513"
"24820",NA,"ENSG00000223514"
"24821",NA,"ENSG00000223516"
"24822",NA,"ENSG00000223517"
"24823",NA,"ENSG00000223518"
"24824",NA,"ENSG00000223519"
"24825",NA,"ENSG00000223522"
"24826",NA,"ENSG00000223523"
"24827",NA,"ENSG00000223525"
"24828",NA,"ENSG00000223528"
"24829",NA,"ENSG00000223529"
"24830",NA,"ENSG00000223530"
"24831",106480429,"ENSG00000223534"
"24832",NA,"ENSG00000223536"
"24833",NA,"ENSG00000223537"
"24834",NA,"ENSG00000223538"
"24835",NA,"ENSG00000223539"
"24836",NA,"ENSG00000223540"
"24837",NA,"ENSG00000223542"
"24838",NA,"ENSG00000223543"
"24839",NA,"ENSG00000223544"
"24840",NA,"ENSG00000223546"
"24841",284391,"ENSG00000223547"
"24842",NA,"ENSG00000223548"
"24843",NA,"ENSG00000223549"
"24844",NA,"ENSG00000223550"
"24845",NA,"ENSG00000223551"
"24846",NA,"ENSG00000223552"
"24847",NA,"ENSG00000223553"
"24848",NA,"ENSG00000223554"
"24849",NA,"ENSG00000223555"
"24850",NA,"ENSG00000223558"
"24851",NA,"ENSG00000223559"
"24852",646588,"ENSG00000223561"
"24853",NA,"ENSG00000223563"
"24854",NA,"ENSG00000223564"
"24855",NA,"ENSG00000223565"
"24856",NA,"ENSG00000223566"
"24857",NA,"ENSG00000223568"
"24858",100288520,"ENSG00000223569"
"24859",NA,"ENSG00000223570"
"24860",NA,"ENSG00000223571"
"24861",548596,"ENSG00000223572"
"24862",NA,"ENSG00000223573"
"24863",NA,"ENSG00000223574"
"24864",NA,"ENSG00000223575"
"24865",NA,"ENSG00000223576"
"24866",105376386,"ENSG00000223581"
"24867",NA,"ENSG00000223583"
"24868",NA,"ENSG00000223584"
"24869",NA,"ENSG00000223586"
"24870",NA,"ENSG00000223587"
"24871",NA,"ENSG00000223589"
"24872",389857,"ENSG00000223591"
"24873",NA,"ENSG00000223592"
"24874",NA,"ENSG00000223593"
"24875",NA,"ENSG00000223595"
"24876",105374644,"ENSG00000223597"
"24877",NA,"ENSG00000223598"
"24878",NA,"ENSG00000223599"
"24879",NA,"ENSG00000223600"
"24880",340900,"ENSG00000223601"
"24881",NA,"ENSG00000223602"
"24882",NA,"ENSG00000223603"
"24883",NA,"ENSG00000223604"
"24884",NA,"ENSG00000223605"
"24885",NA,"ENSG00000223608"
"24886",3045,"ENSG00000223609"
"24887",170067,"ENSG00000223611"
"24888",NA,"ENSG00000223612"
"24889",730291,"ENSG00000223614"
"24890",NA,"ENSG00000223615"
"24891",NA,"ENSG00000223617"
"24892",NA,"ENSG00000223619"
"24893",NA,"ENSG00000223620"
"24894",NA,"ENSG00000223621"
"24895",NA,"ENSG00000223622"
"24896",NA,"ENSG00000223623"
"24897",NA,"ENSG00000223624"
"24898",NA,"ENSG00000223625"
"24899",104266956,"ENSG00000223626"
"24900",NA,"ENSG00000223628"
"24901",449491,"ENSG00000223629"
"24902",NA,"ENSG00000223631"
"24903",NA,"ENSG00000223634"
"24904",NA,"ENSG00000223635"
"24905",NA,"ENSG00000223636"
"24906",159125,"ENSG00000223637"
"24907",342931,"ENSG00000223638"
"24908",NA,"ENSG00000223640"
"24909",NA,"ENSG00000223641"
"24910",NA,"ENSG00000223642"
"24911",NA,"ENSG00000223643"
"24912",101928012,"ENSG00000223646"
"24913",105374449,"ENSG00000223647"
"24914",NA,"ENSG00000223648"
"24915",NA,"ENSG00000223649"
"24916",NA,"ENSG00000223650"
"24917",NA,"ENSG00000223651"
"24918",NA,"ENSG00000223652"
"24919",NA,"ENSG00000223653"
"24920",NA,"ENSG00000223655"
"24921",NA,"ENSG00000223656"
"24922",NA,"ENSG00000223657"
"24923",728819,"ENSG00000223658"
"24924",NA,"ENSG00000223660"
"24925",100874190,"ENSG00000223662"
"24926",NA,"ENSG00000223663"
"24927",NA,"ENSG00000223665"
"24928",NA,"ENSG00000223668"
"24929",NA,"ENSG00000223669"
"24930",NA,"ENSG00000223671"
"24931",NA,"ENSG00000223672"
"24932",NA,"ENSG00000223675"
"24933",NA,"ENSG00000223676"
"24934",NA,"ENSG00000223677"
"24935",NA,"ENSG00000223679"
"24936",NA,"ENSG00000223683"
"24937",NA,"ENSG00000223684"
"24938",100874188,"ENSG00000223685"
"24939",NA,"ENSG00000223688"
"24940",NA,"ENSG00000223691"
"24941",100862692,"ENSG00000223692"
"24942",NA,"ENSG00000223694"
"24943",NA,"ENSG00000223695"
"24944",NA,"ENSG00000223697"
"24945",NA,"ENSG00000223698"
"24946",100652739,"ENSG00000223701"
"24947",NA,"ENSG00000223702"
"24948",NA,"ENSG00000223703"
"24949",NA,"ENSG00000223704"
"24950",155400,"ENSG00000223705"
"24951",NA,"ENSG00000223707"
"24952",NA,"ENSG00000223709"
"24953",NA,"ENSG00000223710"
"24954",NA,"ENSG00000223711"
"24955",105373185,"ENSG00000223714"
"24956",NA,"ENSG00000223715"
"24957",NA,"ENSG00000223716"
"24958",NA,"ENSG00000223717"
"24959",NA,"ENSG00000223718"
"24960",NA,"ENSG00000223719"
"24961",NA,"ENSG00000223720"
"24962",NA,"ENSG00000223721"
"24963",NA,"ENSG00000223722"
"24964",NA,"ENSG00000223723"
"24965",NA,"ENSG00000223724"
"24966",NA,"ENSG00000223725"
"24967",NA,"ENSG00000223726"
"24968",NA,"ENSG00000223727"
"24969",NA,"ENSG00000223728"
"24970",105376310,"ENSG00000223729"
"24971",NA,"ENSG00000223730"
"24972",100130302,"ENSG00000223731"
"24973",NA,"ENSG00000223732"
"24974",NA,"ENSG00000223733"
"24975",NA,"ENSG00000223734"
"24976",NA,"ENSG00000223735"
"24977",NA,"ENSG00000223738"
"24978",NA,"ENSG00000223739"
"24979",NA,"ENSG00000223740"
"24980",NA,"ENSG00000223741"
"24981",NA,"ENSG00000223742"
