"","gene_id","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"355","ENSG00000054598","FOXC1",-1.82998913719356,1.40993161044106,-4.81374402517163,0.000492303878970769,0.0020972501555768,-0.0530649464394273
"356","ENSG00000054654","SYNE2",-0.612500708268693,7.91468268734003,-2.74170778041078,0.0186544833010906,0.0374489388506887,-3.89125478547798
"357","ENSG00000054690","PLEKHH1",-0.872058804299891,1.97553954040672,-3.43893826072959,0.00528032901027729,0.0134720487882497,-2.52500979795564
"358","ENSG00000054793","ATP9A",-0.537481809069664,5.60698780960696,-2.95905895873463,0.0125743696605976,0.0270679287415376,-3.74068004096931
"359","ENSG00000054967","RELT",-1.26088992820676,2.21808989394294,-3.86716678558703,0.00246546571233442,0.00732915716303051,-1.79924864490388
"360","ENSG00000055070","SZRD1",0.479902989810436,5.9665613164148,3.03597315748245,0.0109361613991136,0.0242084415175566,-3.57760917613702
"361","ENSG00000055130","CUL1",0.697896899369021,5.91626532378185,4.5775289597021,0.0007280330102517,0.00281797608395978,-0.823244380716297
"362","ENSG00000055163","CYFIP2",0.781744773895356,5.69659425264746,3.62619572793556,0.00377718785167515,0.0103327007102835,-2.52583713040775
"363","ENSG00000055208","TAB2",0.844613673651815,5.93333994313828,3.81197536802664,0.00271716710113529,0.00792267778597207,-2.17452788348253
"364","ENSG00000055483","USP36",-0.700579757071789,4.45657502890957,-2.89928788745042,0.0140155328533882,0.0295778743933547,-3.85424877846186
"365","ENSG00000055732","MCOLN3",-2.72916462845597,0.178515018487619,-9.1736944875915,1.35234358203842e-06,4.19376409680633e-05,5.74956682902659
"366","ENSG00000055950","MRPL43",0.772073665062353,4.18117536296033,3.41480435519304,0.00551434807514024,0.0139238272154693,-2.90239065911853
"367","ENSG00000055955","ITIH4",1.52094770783147,10.8562590634432,5.80804476698472,0.000103309463878191,0.000655729156420233,1.58615689730941
"368","ENSG00000055957","ITIH1",2.23148786357089,9.44213818438359,8.02271476124756,5.14163096517561e-06,9.0249423044802e-05,4.51907267295367
"369","ENSG00000056050","HPF1",0.586643836640932,2.96886304986069,3.9087218374179,0.00229193831425342,0.00692997375909022,-1.85329301912433
"370","ENSG00000056558","TRAF1",-2.75213641268843,2.55340297679597,-11.1402690873506,1.82369221009224e-07,1.62640187100044e-05,7.80189908074822
"371","ENSG00000056736","IL17RB",2.16017916138046,4.36611207598231,6.97630688776504,1.96449511214244e-05,0.000208092709599347,2.91452971282326
"372","ENSG00000056998","GYG2",2.43385785817689,3.92581811781699,9.68473718958049,7.78811405571038e-07,3.3160746013612e-05,6.28440715282213
"373","ENSG00000057294","PKP2",1.64491197122894,5.5124893705085,9.25481582158442,1.23695212497882e-06,4.07482755662236e-05,5.78515346590385
"374","ENSG00000057593","F7",2.71010570590294,5.70047516770137,9.9386630523286,5.97154430435149e-07,2.93720137398994e-05,6.54197324139242
"375","ENSG00000057608","GDI2",0.904465670640479,7.68446459865069,6.11508336308362,6.5604857513507e-05,0.000473416662841645,1.82511067692337
"376","ENSG00000057657","PRDM1",-2.26587484782776,3.00292157160615,-6.45909183033077,4.00538523678178e-05,0.000337277503629436,2.30511576467214
"377","ENSG00000057663","ATG5",0.722256894441459,4.56270089395548,5.20888740194494,0.000260314664192439,0.00129665341052471,0.213725686112601
"378","ENSG00000057704","TMCC3",-0.942497169267283,3.91526478802555,-3.500086849308,0.00473175389660251,0.0123362336196969,-2.72315254496647
"379","ENSG00000057757","PITHD1",0.730595008654955,4.43312104819456,3.9351382306464,0.00218824180191899,0.00666781255190432,-1.97876767731371
"380","ENSG00000058085","LAMC2",-5.77812343499512,2.36842483453138,-8.09527239989105,4.70722148254145e-06,8.59566876305241e-05,4.56522714287713
"381","ENSG00000058262","SEC61A1",1.08701121204721,7.76053846409471,5.17168399724771,0.000276151294604947,0.00135740720447511,0.352409071006107
"382","ENSG00000058272","PPP1R12A",-0.759734746370168,5.7571458198172,-5.72877630039235,0.000116406744320507,0.000716234721986296,1.06856898603547
"383","ENSG00000058404","CAMK2B",2.35397373621322,1.25705103604762,6.31390353134196,4.92310608595363e-05,0.000389655792316312,2.28380465877523
"384","ENSG00000058729","RIOK2",0.498520505143304,3.79728248261799,3.55617817276352,0.00427986216622437,0.0113836975142141,-2.608534465681
"385","ENSG00000058799","YIPF1",0.894566042635743,4.48147045381728,5.54445582050875,0.000154169461036061,0.000876472744035664,0.761875756190777
"386","ENSG00000058804","NDC1",0.566459045526303,3.82356138329475,4.49026922655725,0.000842841405253812,0.00316052103078611,-0.949256184651908
"387","ENSG00000059588","TARBP1",-0.563853016683987,4.28195477159072,-4.05498224640596,0.00177537917384616,0.00566286948189585,-1.75556012434564
"388","ENSG00000059691","GATB",1.21231586445921,4.05773222802899,7.74106028285072,7.28325990420033e-06,0.000110392964281862,3.96504452785943
"389","ENSG00000059728","MXD1",-0.670157727598929,4.18226072114931,-2.86542782093748,0.0149040357701298,0.0311045341719597,-3.89696432037697
"390","ENSG00000059758","CDK17",-0.53306238678766,4.84294930814848,-3.55197627814618,0.00431212814361684,0.0114570506710783,-2.68323976958132
"391","ENSG00000059769","DNAJC25",2.21939850683698,4.1931605631267,10.9088711417947,2.27211877881391e-07,1.76744816723771e-05,7.53483899604129
"392","ENSG00000059804","SLC2A3",-2.93306994736592,4.85495788230447,-8.31030615319256,3.63585729960012e-06,7.26266608555871e-05,4.6585291322737
"393","ENSG00000059915","PSD",1.10492787612625,0.382584731369026,2.94559262827862,0.012885540636828,0.0276366909468126,-3.15457140067537
"394","ENSG00000060138","YBX3",-1.59878587211351,5.17623098778867,-5.9564393725372,8.28173105757877e-05,0.000561592960886044,1.40100293817272
"395","ENSG00000060491","OGFR",0.912671135849129,5.31538671047538,3.90090605654672,0.00232358386353649,0.00699953051885519,-2.04820536656535
"396","ENSG00000060558","GNA15",-1.30469797925911,1.51245402988223,-3.15034414606979,0.00888829018570364,0.0203989378865551,-2.96903956980457
"397","ENSG00000060642","PIGV",1.45042546922624,4.10650998713892,7.5021223887107,9.856029026105e-06,0.000133875200417663,3.64742416443498
"398","ENSG00000060656","PTPRU",-1.18701697194412,4.27708617858748,-3.43831219645805,0.00528626978726687,0.0134852574261136,-2.86676464525214
"399","ENSG00000060718","COL11A1",-4.55209542946428,-1.13387628865708,-5.65234897763073,0.000130713624472126,0.000776628930325979,1.42130233034156
"400","ENSG00000060762","MPC1",1.27570568849213,5.95059796093207,7.86640482610105,6.23085872208978e-06,0.000100755039665441,4.12720426472756
"401","ENSG00000060971","ACAA1",2.56962025364045,7.48295690533041,9.9587806612148,5.84857907468018e-07,2.92556350872536e-05,6.63487594851775
"402","ENSG00000060982","BCAT1",-1.7345381239632,4.04498695600609,-4.97172130599075,0.000380588419510144,0.00173366717363207,-0.148813341829881
"403","ENSG00000061273","HDAC7",-1.64641509614103,4.45522477359507,-7.76925184027115,7.03095115628693e-06,0.000108430162024205,3.98118382224008
"404","ENSG00000061337","LZTS1",-2.1190636411699,1.85773347964163,-5.93064323356148,8.60432922371704e-05,0.00057813368455704,1.66448632850473
"405","ENSG00000061455","PRDM6",-1.80699816901332,0.278942898859358,-6.98786570985745,1.93422466217336e-05,0.000205998426324832,3.24999757807757
"406","ENSG00000061794","MRPS35",1.260851217159,5.36238997704366,10.5611405789555,3.18533136569891e-07,2.0755196035244e-05,7.17938205101596
"407","ENSG00000061918","GUCY1B1",-1.37281488934126,3.54408209282059,-7.53035264133405,9.50668758743421e-06,0.000132284546429404,3.73072706395613
"408","ENSG00000061936","SFSWAP",-0.527813668957,4.29613541434943,-4.8237482090253,0.000484295140160365,0.0020751476789497,-0.417066900133809
"409","ENSG00000062096","ARSF",2.13766330439215,-0.128440190245375,4.24906476732688,0.00126990469748992,0.00435417032005378,-0.812414687489927
"410","ENSG00000062282","DGAT2",2.46568603640224,6.17465142894165,6.76486741184744,2.61767360735777e-05,0.000255377116149962,2.64877599005589
"411","ENSG00000062370","ZNF112",-1.09734745432833,1.40981707113279,-3.22140158946838,0.00781568146498085,0.0184159732197267,-2.82635990095079
"412","ENSG00000062582","MRPS24",1.63763439446084,4.06332032558281,6.64874551761237,3.07215005520794e-05,0.000281369427774179,2.46698768038695
"413","ENSG00000062650","WAPL",0.36943424314366,6.27462278289781,2.74032801112837,0.0187012003886493,0.0375171320680265,-4.08160848615417
"414","ENSG00000062716","VMP1",-1.1780061978675,7.617253377312,-6.99211233250461,1.92322919482032e-05,0.00020532273955343,3.0824942882116
"415","ENSG00000063176","SPHK2",1.82823705501586,3.32898523495033,6.97409879248217,1.97033514878315e-05,0.000208195097652893,2.99884418960894
"416","ENSG00000063180","CA11",-1.42840576610731,-0.21127738323786,-3.46286122383322,0.00505835792617871,0.013009100533129,-2.15184542697793
"417","ENSG00000063241","ISOC2",2.16154595505988,5.04543017489771,8.77291342772653,2.12057651576882e-06,5.3340655435108e-05,5.21838235098287
"418","ENSG00000063245","EPN1",1.26958327005453,6.03142813612027,7.99574898080869,5.31388992599202e-06,9.17509569883435e-05,4.29686826259202
"419","ENSG00000063587","ZNF275",1.04424705032781,4.79478994969139,5.63579954370514,0.000134050669216992,0.000789988528967901,0.898419957120812
"420","ENSG00000063660","GPC1",0.750425368116955,5.345934373682,3.25219882952227,0.00739245880147698,0.0176260113520811,-3.22163777936789
"421","ENSG00000063854","HAGH",1.52707089863107,5.77030611630465,6.86080876746729,2.29636913792701e-05,0.00023250737521511,2.76035406022823
"422","ENSG00000064012","CASP8",-0.45924139740616,4.36895012815233,-3.32006838021804,0.00654000893149257,0.0159684012323418,-3.08753713190139
"423","ENSG00000064042","LIMCH1",-0.46782493233672,5.24756582579302,-2.58679462564493,0.0246907029914866,0.0472002201389706,-4.41989177079666
"424","ENSG00000064102","INTS13",0.473165985223104,3.90459569260378,3.24370889961317,0.00750675407403146,0.0178476186130668,-3.18725950593229
"425","ENSG00000064199","SPA17",-1.75440663400453,0.981196385167135,-5.68628407955602,0.000124143436805396,0.000747039142425871,1.37938139813112
"426","ENSG00000064201","TSPAN32",-2.6011195727538,-0.713552874510451,-4.1302434279918,0.00155822516469583,0.00510724301966296,-0.949131163249373
"427","ENSG00000064225","ST3GAL6",2.69990856316858,4.68030666845991,9.46655991331386,9.82859920052499e-07,3.636082177698e-05,6.01706211515541
"428","ENSG00000064300","NGFR",-1.55679069667705,4.18224155306119,-7.50756913429715,9.78757031217398e-06,0.000133599640695435,3.65000753746465
"429","ENSG00000064393","HIPK2",1.79027024229787,7.5865357893876,5.1279556650997,0.000296075487197944,0.00143235642546337,0.262922571644111
"430","ENSG00000064419","TNPO3",0.604744531661262,5.57113552403639,4.62206561469877,0.000675869424188838,0.00266038838437951,-0.767186239891232
"431","ENSG00000064545","TMEM161A",1.04229367588588,3.47296572401554,4.14806354166581,0.00151097250821517,0.00498892156882264,-1.50587312478017
"432","ENSG00000064547","LPAR2",-2.84844021083768,0.991724952840685,-5.58796624776172,0.00014421383358052,0.000832469945842989,1.22826359698549
"433","ENSG00000064651","SLC12A2",-3.01755134080989,5.99324105847186,-7.44464955048523,1.06105029820025e-05,0.000139566372053357,3.57640978644355
"434","ENSG00000064655","EYA2",-3.26551310897512,-1.12227606116497,-6.88710389527477,2.21586511081497e-05,0.000226564829917607,3.04355546751364
"435","ENSG00000064666","CNN2",-0.872986703412984,5.57750691306508,-4.8046553861524,0.000499700432879459,0.00211955566749591,-0.454394521117357
"436","ENSG00000064787","BCAS1",-2.81609518373179,-0.707594120838898,-6.21356943795619,5.68689576799601e-05,0.000429853175676751,2.2103665521902
"437","ENSG00000064886","CHI3L2",-1.31214104350632,-0.46835085590518,-2.89634082389028,0.0140907167923511,0.0297087381965649,-3.09927795058185
"438","ENSG00000064989","CALCRL",-1.52061312183327,5.45706270769852,-5.78836888415441,0.00010640734198164,0.000671529965944176,1.14768263594163
"439","ENSG00000064995","TAF11",0.426928057445351,3.77698526739197,3.45363785858595,0.00514278594922265,0.0131904072052036,-2.79197223905088
"440","ENSG00000065000","AP3D1",0.5812930036093,6.42341806867635,3.51215910087793,0.00463053430608834,0.0121170679870937,-2.6738308901785
"441","ENSG00000065054","SLC9A3R2",1.66308491545595,5.89761889658536,6.7365897472272,2.72130085337182e-05,0.000262153466824002,2.59056942662164
"442","ENSG00000065057","NTHL1",1.94566458093513,3.35211705177512,6.01307265512996,7.61774866652945e-05,0.000529375072623287,1.59511247668592
"443","ENSG00000065150","IPO5",0.821650954878088,6.68795965283126,4.30922731602264,0.00114568784927513,0.00401958196751445,-1.22286376350757
"444","ENSG00000065154","OAT",1.59062223071132,5.38921175409658,2.708498057402,0.0198116638751699,0.0393036842801513,-4.19993313404391
"445","ENSG00000065183","WDR3",1.04239928319963,5.17707794899085,3.99808325517208,0.00196026990773242,0.00612103378085572,-1.87765702071609
"446","ENSG00000065268","WDR18",1.40268983184059,3.32925791708608,4.88756775853088,0.000436326122287108,0.00192423742940703,-0.207946344478724
"447","ENSG00000065308","TRAM2",0.963447328678338,5.96090809192051,3.56038458981715,0.00424780929599408,0.0113202258600458,-2.62696037206658
"448","ENSG00000065320","NTN1",2.39378508035749,3.4197129213098,6.31934474878555,4.8849405186558e-05,0.000387503502598491,2.04750236036078
"449","ENSG00000065357","DGKA",-2.41111621372442,2.64829948140906,-9.04331675911265,1.56280298163188e-06,4.50914624994375e-05,5.6596448383701
"450","ENSG00000065413","ANKRD44",-1.11699443745118,4.74443435022032,-6.79591446312931,2.50873456764509e-05,0.000247205552430117,2.64710234487646
"451","ENSG00000065427","KARS1",0.555008497185289,5.89634970477257,3.49142316473146,0.00480578765516845,0.01248684496983,-2.75678123726878
"452","ENSG00000065485","PDIA5",1.59593179479022,5.31789079960787,9.46888763240489,9.80400885308415e-07,3.636082177698e-05,6.02077926235453
"453","ENSG00000065491","TBC1D22B",-1.22075791828366,2.48754115707758,-6.92043596568374,2.11812826121251e-05,0.000219237449217412,3.02352385246869
"454","ENSG00000065518","NDUFB4",0.936535897531954,4.72194438381633,5.77339862047455,0.000108830370765412,0.000681947014540683,1.11684926088183
"455","ENSG00000065534","MYLK",1.05710286921642,8.17313010367838,4.98521674796499,0.000372371879222831,0.00171010211789772,0.0872217124973265
"456","ENSG00000065548","ZC3H15",0.745089868809266,5.45027435253103,4.57574400049487,0.00073020960506211,0.00282516240275783,-0.852628275902532
"457","ENSG00000065559","MAP2K4",0.465405734475922,4.98248452964676,3.20708497404004,0.00802070674583227,0.0187939071274554,-3.31042109139049
"458","ENSG00000065621","GSTO2",-0.884144019491949,2.13292053282959,-3.36604397078446,0.00601998469765153,0.0149508987048004,-2.68224915062171
"459","ENSG00000065665","SEC61A2",0.803497984694186,2.33804051121385,3.42737845493644,0.00539112859159556,0.0136973451324308,-2.60732326922395
"460","ENSG00000065675","PRKCQ",-2.50058690498983,0.545106181947188,-7.00297825029177,1.89539817565835e-05,0.000203211542111567,3.2660466211082
"461","ENSG00000065809","FAM107B",0.837723865467666,6.84378691498647,4.68142418848759,0.000612363697915,0.00246256392115306,-0.562683563395082
"462","ENSG00000065833","ME1",0.937210144493293,4.22335986139869,2.9680923171386,0.0123698635418997,0.0267433276622264,-3.71541121346681
"463","ENSG00000065911","MTHFD2",-2.05201083266344,3.52092282505268,-9.94789910030237,5.91474783449402e-07,2.92556350872536e-05,6.58934943357881
"464","ENSG00000065970","FOXJ2",-0.612320949672317,3.72673636140735,-3.70638318403464,0.00327530707430094,0.00920945419076528,-2.32864785558478
"465","ENSG00000065989","PDE4A",-1.71869398979243,2.24501105067373,-8.40688252009158,3.24287943420296e-06,6.82512098321285e-05,4.94936085617127
"466","ENSG00000066027","PPP2R5A",0.815073163202962,5.87532858947112,5.16293465289842,0.000280021461689673,0.00137198084642515,0.163303906047691
"467","ENSG00000066044","ELAVL1",0.508252003867511,4.93322271253782,4.20964581445395,0.00135883776202331,0.00459397993524941,-1.50343353846379
"468","ENSG00000066056","TIE1",-1.04124650573683,4.13417299064458,-3.68422808675518,0.00340670026073294,0.00950774667362451,-2.41026979172858
"469","ENSG00000066185","ZMYND12",1.56449575378094,1.07145720124452,7.28782492484948,1.30022385399956e-05,0.000160107062858607,3.6202204320056
"470","ENSG00000066248","NGEF",1.2524501043568,4.20497479330807,8.95095365866272,1.73313489559477e-06,4.75951726071732e-05,5.44545920378664
"471","ENSG00000066279","ASPM",1.14718942428086,2.23702855210478,3.14422835732698,0.0089872973282927,0.0205833587837863,-3.09927233891315
"472","ENSG00000066405","CLDN18",-2.112579871871,-0.677986858307538,-5.50948927482813,0.000162697576957458,0.000911892257111216,1.21759032935729
"473","ENSG00000066455","GOLGA5",0.66538712820023,5.70704174641055,4.33690597360641,0.00109286224031005,0.00387583077714298,-1.25571298246118
"474","ENSG00000066468","FGFR2",-1.89809757653532,6.41328411693863,-6.42691100497066,4.19176787655376e-05,0.000348321116066759,2.17691457371168
"475","ENSG00000066557","LRRC40",0.862097039559439,4.1735559808797,4.2234940768295,0.0013268777262378,0.00451010719728722,-1.44882657525158
"476","ENSG00000066583","ISOC1",1.38599830422567,5.04147627245562,7.16298748449434,1.53185877652662e-05,0.000176794524679131,3.16012634171354
"477","ENSG00000066739","ATG2B",0.744079239799596,6.21424025712176,4.77233731343064,0.000526962007573845,0.00220343242475467,-0.466363090476149
"478","ENSG00000066813","ACSM2B",3.06463757146534,7.96572388544604,8.91977814248371,1.79505558554053e-06,4.83925061518697e-05,5.52288677652116
"479","ENSG00000066827","ZFAT",0.448456535900568,3.23293250533419,2.59874901132386,0.0241633241926411,0.0463023308294799,-4.25084710787854
"480","ENSG00000066855","MTFR1",1.6624884632851,4.55257799051602,10.9302561029377,2.22605584621512e-07,1.74873199290013e-05,7.54688336246143
"481","ENSG00000066923","STAG3",-0.972004047186036,2.55105091954769,-4.95082377736748,0.000393690606150865,0.00177977181858985,0.0167496165487746
"482","ENSG00000066926","FECH",1.14819011456849,5.20412142540933,8.34015924742046,3.5091804165491e-06,7.12867642878751e-05,4.69688905570992
"483","ENSG00000067057","PFKP",-3.08484555480029,3.35827791282561,-10.0184393998288,5.4997131998353e-07,2.82643391874296e-05,6.67301797989733
"484","ENSG00000067064","IDI1",2.65358426006304,6.60082263278759,8.15735235476779,4.36679241450593e-06,8.21180196542552e-05,4.53518686890117
"485","ENSG00000067066","SP100",-0.508890642629111,6.12781500407209,-3.32287022380266,0.00650704714977092,0.0159147037083064,-3.04432667122436
"486","ENSG00000067141","NEO1",-0.911178275333907,5.37948710479697,-5.86850082773234,9.43759000400293e-05,0.00061764663918622,1.26996851173577
"487","ENSG00000067191","CACNB1",-3.07861234892461,-0.589273107454325,-5.84988398737367,9.70360423370181e-05,0.000626952958502402,1.70802249099879
"488","ENSG00000067208","EVI5",0.69931031835739,5.80215665063835,2.93278653732962,0.0131886063281217,0.0281601463775059,-3.77586802648726
"489","ENSG00000067225","PKM",-1.63284893020235,6.02610401623739,-7.75097448677217,7.1934394615759e-06,0.000109789767956273,3.98219141019151
"490","ENSG00000067248","DHX29",0.768625224439474,5.33653316347806,6.40706241287973,4.31132164912657e-05,0.000355910788594095,2.08561610916221
"491","ENSG00000067369","TP53BP1",-1.30733613001337,4.80742968337634,-8.54870529272193,2.74629830227636e-06,6.2492442553603e-05,4.95052875680887
"492","ENSG00000067533","RRP15",0.605917817709913,4.11044678940068,2.77352790910044,0.017608624367206,0.0356902076533659,-4.0553698200792
"493","ENSG00000067606","PRKCZ",0.827433492298812,3.23233262171496,3.55918718038099,0.00425690841311406,0.0113359204884283,-2.52455752303471
"494","ENSG00000067704","IARS2",0.865652712254691,6.47794055876918,6.59280072202386,3.32055930391381e-05,0.000296484624505191,2.42407356386003
"495","ENSG00000067715","SYT1",1.87335646722737,0.43339484178597,5.00078105306441,0.000363127258731574,0.00168208319377811,0.361178342020071
"496","ENSG00000067798","NAV3",-3.15188820634447,3.03967552900683,-9.2688254927885,1.21812108660679e-06,4.05841172590616e-05,5.88556506184445
"497","ENSG00000067836","ROGDI",1.30459128450844,2.75782639692031,5.73072108849159,0.000116065129610618,0.000715052698049635,1.24135882852854
"498","ENSG00000067840","PDZD4",-1.30332311734992,1.19740521896938,-3.95757071357992,0.00210400076159228,0.00647255147181123,-1.48850184443509
"499","ENSG00000067955","CBFB",-0.547456357875283,4.64238667451214,-2.75594569473899,0.0181791100520272,0.0366446033446,-4.11891360673497
"500","ENSG00000067992","PDK3",0.976680452523095,5.4284949254932,5.38623778121951,0.000196970171847791,0.00105721849759657,0.505514201646526
"501","ENSG00000068024","HDAC4",0.507038370325135,4.04913445303845,3.3334705868643,0.00638386290588887,0.0156651266248173,-3.03874854175833
"502","ENSG00000068028","RASSF1",-1.14039788728816,2.99979035849149,-4.88359370927775,0.000439162059070231,0.0019325065007197,-0.165838378989481
"503","ENSG00000068120","COASY",1.59646643894281,5.31093223490295,9.98042112128738,5.71934845689614e-07,2.91119327770954e-05,6.57674149388821
"504","ENSG00000068366","ACSL4",-2.13999908358758,6.93823529680183,-3.93610583927062,0.00218453700560767,0.0066611214721154,-1.85728334185998
"505","ENSG00000068383","INPP5A",0.730085585935159,4.26550003336908,4.38286556595233,0.00101068924784341,0.00364307844722766,-1.17523863555215
"506","ENSG00000068394","GPKOW",0.525880567148064,3.40561359870116,2.96179628071794,0.0125120441462373,0.0269699310954906,-3.63201966384908
"507","ENSG00000068697","LAPTM4A",0.576206069470826,6.72555430345088,4.00049027992065,0.00195205730262432,0.0060997040965741,-1.76491091348117
"508","ENSG00000068781","STON1-GTF2A1L",-3.1190965275445,-0.32887924706412,-2.98744294736615,0.0119429380811562,0.0259874800538579,-2.96340111161082
"509","ENSG00000068796","KIF2A",-0.785423097895063,4.51412201004766,-5.15156821525105,0.000285134986723358,0.0013900921025845,0.121013006509853
"510","ENSG00000068878","PSME4",0.476926844638115,6.40033110403932,3.46656763788586,0.00502483071252893,0.0129398367685337,-2.75869542608827
"511","ENSG00000068885","IFT80",-0.981959848244681,3.95665647358951,-5.37913756646222,0.000199164282402801,0.00106538712471029,0.530839200892086
"512","ENSG00000068903","SIRT2",0.555318740078587,3.92788395041319,3.81996287347169,0.00267915698651143,0.00783449145831563,-2.14650200969703
"513","ENSG00000069020","MAST4",-0.469005210428725,5.33817240970722,-2.90884457008775,0.0137744744776612,0.0291397712143933,-3.84338433649466
"514","ENSG00000069188","SDK2",-1.32173857296664,1.22370840789928,-6.26819139327373,5.25657311259263e-05,0.000406925734424072,2.22064109880966
"515","ENSG00000069275","NUCKS1",0.760621560655831,7.81989747509027,4.44465947307935,0.000910248016531595,0.00335837013704866,-0.865282001307895
"516","ENSG00000069345","DNAJA2",0.473550140786696,5.65689999786828,3.2632328637772,0.00724654764570917,0.0173386908303431,-3.18691756828097
"517","ENSG00000069424","KCNAB2",-0.763841678001146,4.04669119846449,-2.72503269798578,0.0192269044679902,0.0383885887715707,-4.13595717885274
"518","ENSG00000069431","ABCC9",1.76575964663716,7.07424469823179,6.79642877889208,2.50697124157201e-05,0.000247169727435391,2.76438816106282
"519","ENSG00000069493","CLEC2D",-2.57150069176309,2.46574583303492,-7.5158391937802,9.68459893640137e-06,0.000133082216357179,3.8245504325745
"520","ENSG00000069535","MAOB",1.85800243148446,6.99101168154974,9.12334467301799,1.42975999117627e-06,4.27910202104924e-05,5.70600150389807
"521","ENSG00000069812","HES2",-3.68456991763476,-1.4101790548408,-6.30714659154148,4.97094328649505e-05,0.000391825774665013,2.28573656540285
"522","ENSG00000069849","ATP1B3",-1.49936350801593,4.01686513006334,-4.90018797255026,0.000427447242887099,0.00189597171939221,-0.266687560139388
"523","ENSG00000069956","MAPK6",0.699779993201944,5.84890983629504,3.83716361726706,0.00259915647988078,0.0076416758444447,-2.13528514449489
"524","ENSG00000069998","HDHD5",0.894847312007036,4.35211964927505,5.9574983001908,8.26876635362636e-05,0.000560929221176851,1.41693341728401
"525","ENSG00000070018","LRP6",0.596498353688167,5.25050313744566,3.37110892823148,0.00596533201468485,0.0148381226532336,-3.00856622136088
"526","ENSG00000070081","NUCB2",1.47283711339772,5.54474974230188,4.90967804726211,0.000420895920141643,0.00187114304075054,-0.278142488321113
"527","ENSG00000070159","PTPN3",0.683928464084441,5.92011347542705,3.37422562557853,0.00593195327924237,0.0147696603221745,-2.96774417085262
"528","ENSG00000070190","DAPP1",-2.18713689174654,1.35789336050358,-5.53465515442738,0.000156510925419188,0.000884940736808203,1.11068145178831
"529","ENSG00000070214","SLC44A1",1.79961829112591,7.02045530951684,9.4393369445962,1.01211737141813e-06,3.68463129136376e-05,6.05998223261591
"530","ENSG00000070366","SMG6",-0.478739690320662,4.49660840977853,-4.1645441475603,0.00146859764363147,0.00487819736479393,-1.57286739681971
"531","ENSG00000070367","EXOC5",0.619200907558614,5.90932543713817,3.02353421807803,0.0111857837150539,0.0246282504788556,-3.6044311600569
"532","ENSG00000070404","FSTL3",-2.74282530647605,4.17116754297235,-9.41336213256991,1.04091004496975e-06,3.70572370445078e-05,5.97361880103785
"533","ENSG00000070444","MNT",-0.662888660097654,3.17965207364819,-3.5135199779657,0.00461926391387986,0.012101923173782,-2.59862885280883
"534","ENSG00000070476","ZXDC",0.601838157612545,4.78137115218281,3.69460257853372,0.00334451082226776,0.00937269831766451,-2.42405121561717
"535","ENSG00000070501","POLB",0.643091862728845,3.44107861996765,3.53867197448204,0.00441594472338679,0.011671419237474,-2.59356103996831
"536","ENSG00000070601","FRMPD1",-1.19845806595308,0.290090848052707,-2.56758096846929,0.0255620831305352,0.048576761076086,-3.79574629511533
"537","ENSG00000070614","NDST1",1.77048876691657,7.05486673688705,6.84154534955885,2.35732737071934e-05,0.00023677865023983,2.82640756260349
"538","ENSG00000070669","ASNS",-1.71462999196244,1.12968425150768,-6.29048275606479,5.09104875261391e-05,0.000398306330853595,2.25969934785637
"539","ENSG00000070718","AP3M2",-1.35213036996988,2.80557924854237,-7.2985918900798,1.28208221683651e-05,0.000158351265397406,3.5019924308559
"540","ENSG00000070729","CNGB1",-1.14470790306424,-0.487611329736821,-3.11166208366641,0.00953357508662506,0.0216102527444962,-2.7229421601425
"541","ENSG00000070759","TESK2",0.805775314222982,2.62150937662392,4.0924223266174,0.0016636739525709,0.00538931474123956,-1.46821590971877
"542","ENSG00000070785","EIF2B3",0.930352112605237,3.83754135589865,5.56047276414907,0.0001504224308514,0.000859320376568754,0.833629315385983
"543","ENSG00000070814","TCOF1",-0.396112851909178,4.1496067095507,-2.64814423684358,0.0220991308179627,0.0430346928495177,-4.28147819964071
"544","ENSG00000070882","OSBPL3",-3.07747766852724,2.92864673130494,-12.4662604076611,5.55097599174341e-08,1.00019524553271e-05,8.97242026288663
"545","ENSG00000071051","NCK2",-1.52163960695976,3.9903381622318,-4.29957051508155,0.00116473928774998,0.00407589503430225,-1.29917431941401
"546","ENSG00000071073","MGAT4A",-0.905295080754757,5.26350532438288,-5.04833251868699,0.000336351961125136,0.00158030523522134,-0.0558438169476565
"547","ENSG00000071205","ARHGAP10",-0.604092753826255,4.10183281684896,-2.76165830309749,0.0179917720553281,0.0363291836424224,-4.07577908689388
"548","ENSG00000071246","VASH1",-0.956362651557081,3.92834593367047,-3.42902855194587,0.00537516846262329,0.0136695567746089,-2.85342539306217
"549","ENSG00000071282","LMCD1",-2.21379903713911,3.4208336293611,-8.19502802800589,4.17316086734328e-06,7.94926371041506e-05,4.59298605855532
"550","ENSG00000071462","BUD23",0.533325386639351,4.18091451094078,3.5987830555247,0.00396635263285507,0.0107354161236902,-2.56867389649506
"551","ENSG00000071537","SEL1L",0.898269003540217,7.84880947724879,4.85539110752292,0.000459853428881825,0.00199980816450185,-0.162443895000918
"552","ENSG00000071575","TRIB2",-0.529925010960447,4.73591872098709,-3.61343224108532,0.00386408395034664,0.0105085468035147,-2.57007720031598
